 NST=     1

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
 43   2.377E+05   4.439E+04   6.630E+02   3.414E+05   8.963E+04   3.121E+05   6.630E+02   3.415E+05
 44   2.377E+05   4.437E+04   7.463E+02   3.414E+05   8.963E+04   3.121E+05   7.463E+02   3.414E+05
 45   2.377E+05   4.436E+04   8.407E+02   3.413E+05   8.963E+04   3.121E+05   8.407E+02   3.414E+05
 46   2.377E+05   4.435E+04   9.481E+02   3.412E+05   8.963E+04   3.120E+05   9.481E+02   3.413E+05
 47   2.377E+05   4.433E+04   1.072E+03   3.412E+05   8.963E+04   3.120E+05   1.072E+03   3.412E+05
 48   2.377E+05   4.431E+04   1.216E+03   3.411E+05   8.963E+04   3.120E+05   1.216E+03   3.412E+05
 49   2.377E+05   4.428E+04   1.383E+03   3.410E+05   8.963E+04   3.120E+05   1.383E+03   3.411E+05
 50   2.377E+05   4.426E+04   1.572E+03   3.408E+05   8.963E+04   3.120E+05   1.572E+03   3.410E+05
 51   2.377E+05   4.423E+04   1.785E+03   3.407E+05   8.963E+04   3.120E+05   1.785E+03   3.409E+05
 52   2.377E+05   4.419E+04   2.020E+03   3.406E+05   8.963E+04   3.120E+05   2.020E+03   3.408E+05
 53   2.377E+05   4.415E+04   2.277E+03   3.405E+05   8.963E+04   3.120E+05   2.276E+03   3.406E+05
 54   2.377E+05   4.410E+04   2.553E+03   3.403E+05   8.963E+04   3.120E+05   2.553E+03   3.405E+05
 55   2.377E+05   4.405E+04   2.850E+03   3.402E+05   8.964E+04   3.119E+05   2.850E+03   3.404E+05
 56   2.378E+05   4.399E+04   3.169E+03   3.400E+05   8.964E+04   3.119E+05   3.169E+03   3.403E+05
 57   2.378E+05   4.393E+04   3.514E+03   3.398E+05   8.964E+04   3.119E+05   3.514E+03   3.402E+05
 58   2.378E+05   4.385E+04   3.890E+03   3.396E+05   8.964E+04   3.119E+05   3.890E+03   3.400E+05
 59   2.378E+05   4.377E+04   4.299E+03   3.394E+05   8.964E+04   3.118E+05   4.299E+03   3.399E+05
 60   2.378E+05   4.367E+04   4.746E+03   3.392E+05   8.964E+04   3.118E+05   4.746E+03   3.397E+05
 61   2.378E+05   4.357E+04   5.230E+03   3.389E+05   8.964E+04   3.118E+05   5.230E+03   3.395E+05
 62   2.378E+05   4.345E+04   5.751E+03   3.387E+05   8.965E+04   3.117E+05   5.751E+03   3.393E+05
 63   2.378E+05   4.332E+04   6.304E+03   3.384E+05   8.965E+04   3.117E+05   6.304E+03   3.392E+05
 64   2.378E+05   4.317E+04   6.881E+03   3.382E+05   8.965E+04   3.117E+05   6.881E+03   3.390E+05
 65   2.379E+05   4.301E+04   7.474E+03   3.379E+05   8.966E+04   3.116E+05   7.474E+03   3.388E+05
 66   2.379E+05   4.283E+04   8.075E+03   3.376E+05   8.966E+04   3.116E+05   8.075E+03   3.387E+05
 67   2.379E+05   4.263E+04   8.671E+03   3.373E+05   8.966E+04   3.115E+05   8.671E+03   3.385E+05
 68   2.380E+05   4.241E+04   9.273E+03   3.370E+05   8.967E+04   3.114E+05   9.273E+03   3.383E+05
 69   2.380E+05   4.217E+04   9.890E+03   3.366E+05   8.967E+04   3.114E+05   9.890E+03   3.381E+05
 70   2.381E+05   4.190E+04   1.053E+04   3.362E+05   8.967E+04   3.113E+05   1.053E+04   3.379E+05
 71   2.381E+05   4.162E+04   1.120E+04   3.358E+05   8.967E+04   3.112E+05   1.120E+04   3.377E+05
 72   2.382E+05   4.130E+04   1.191E+04   3.354E+05   8.968E+04   3.111E+05   1.191E+04   3.375E+05
 73   2.383E+05   4.096E+04   1.264E+04   3.349E+05   8.968E+04   3.111E+05   1.264E+04   3.373E+05
 74   2.384E+05   4.059E+04   1.340E+04   3.344E+05   8.968E+04   3.110E+05   1.340E+04   3.370E+05
 75   2.386E+05   4.019E+04   1.418E+04   3.338E+05   8.969E+04   3.109E+05   1.418E+04   3.368E+05
 76   2.388E+05   3.976E+04   1.498E+04   3.332E+05   8.969E+04   3.108E+05   1.498E+04   3.365E+05
 77   2.390E+05   3.930E+04   1.581E+04   3.326E+05   8.970E+04   3.107E+05   1.581E+04   3.362E+05
 78   2.392E+05   3.880E+04   1.667E+04   3.319E+05   8.971E+04   3.106E+05   1.667E+04   3.359E+05
 79   2.396E+05   3.826E+04   1.757E+04   3.312E+05   8.973E+04   3.105E+05   1.757E+04   3.356E+05
 80   2.400E+05   3.768E+04   1.851E+04   3.304E+05   8.977E+04   3.104E+05   1.851E+04   3.352E+05
 81   2.406E+05   3.707E+04   1.953E+04   3.296E+05   8.987E+04   3.104E+05   1.920E+04   3.351E+05
 82   2.413E+05   3.641E+04   2.064E+04   3.287E+05   8.998E+04   3.103E+05   2.012E+04   3.350E+05
 83   2.424E+05   3.571E+04   2.180E+04   3.278E+05   9.414E+04   2.991E+05   9.255E+04   3.142E+05
 84   2.442E+05   3.497E+04   2.376E+04   3.268E+05   1.022E+05   2.956E+05   9.991E+04   3.087E+05
 85   2.466E+05   3.418E+04   2.710E+04   3.257E+05   1.130E+05   2.875E+05   1.107E+05   3.000E+05
 86   2.494E+05   3.335E+04   3.233E+04   3.245E+05   1.247E+05   2.769E+05   1.227E+05   2.888E+05
 87   2.527E+05   3.247E+04   3.980E+04   3.229E+05   1.374E+05   2.645E+05   1.356E+05   2.757E+05
 88   2.568E+05   3.154E+04   4.948E+04   3.209E+05   1.509E+05   2.505E+05   1.493E+05   2.608E+05
 89   2.615E+05   3.056E+04   6.104E+04   3.185E+05   1.653E+05   2.346E+05   1.639E+05   2.443E+05
 90   2.669E+05   2.954E+04   7.424E+04   3.156E+05   1.804E+05   2.167E+05   1.792E+05   2.258E+05
 91   2.730E+05   2.846E+04   8.875E+04   3.121E+05   1.962E+05   1.972E+05   1.952E+05   2.056E+05
 92   2.798E+05   2.734E+04   1.044E+05   3.081E+05   2.126E+05   1.761E+05   2.116E+05   1.839E+05
 93   2.873E+05   2.617E+04   1.213E+05   3.036E+05   2.292E+05   1.532E+05   2.283E+05   1.607E+05
 94   2.954E+05   2.496E+04   1.392E+05   2.988E+05   2.460E+05   1.284E+05   2.452E+05   1.357E+05
 95   3.038E+05   2.370E+04   1.576E+05   2.936E+05   2.626E+05   1.021E+05   2.619E+05   1.092E+05
 96   3.127E+05   2.241E+04   1.760E+05   2.883E+05   2.791E+05   7.474E+04   2.784E+05   8.160E+04
 97   3.220E+05   2.109E+04   1.942E+05   2.829E+05   2.960E+05   4.688E+04   2.953E+05   5.362E+04
 98   3.317E+05   1.973E+04   2.121E+05   2.774E+05   3.132E+05   2.275E+04   3.123E+05   2.932E+04
 99   3.413E+05   1.837E+04   2.300E+05   2.719E+05   3.309E+05   6.041E+03   3.290E+05   1.257E+04
100   3.502E+05   1.700E+04   2.481E+05   2.664E+05   3.502E+05   4.373E+02   3.448E+05   6.952E+03
101   3.543E+05   1.567E+04   2.628E+05   2.611E+05   3.543E+05   4.058E+02   3.495E+05   6.764E+03
 NST=    18

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.377E+05   4.445E+04   0.000E+00   3.418E+05   8.962E+04   3.121E+05   0.000E+00   3.418E+05
  2   2.377E+05   4.445E+04   1.681E+00   3.418E+05   8.962E+04   3.121E+05   2.225E+00   3.418E+05
  3   2.377E+05   4.445E+04   4.326E+00   3.418E+05   8.962E+04   3.121E+05   3.846E+00   3.418E+05
  4   2.377E+05   4.445E+04   8.693E+00   3.418E+05   8.962E+04   3.121E+05   8.501E+00   3.418E+05
  5   2.377E+05   4.445E+04   1.400E+01   3.418E+05   8.962E+04   3.121E+05   1.373E+01   3.418E+05
  6   2.377E+05   4.445E+04   1.560E+01   3.418E+05   8.962E+04   3.121E+05   1.582E+01   3.418E+05
  7   2.377E+05   4.445E+04   2.026E+01   3.418E+05   8.962E+04   3.121E+05   2.048E+01   3.418E+05
  8   2.377E+05   4.445E+04   2.345E+01   3.418E+05   8.962E+04   3.121E+05   2.361E+01   3.418E+05
  9   2.377E+05   4.445E+04   2.680E+01   3.418E+05   8.962E+04   3.121E+05   2.670E+01   3.418E+05
 10   2.377E+05   4.445E+04   3.016E+01   3.418E+05   8.962E+04   3.121E+05   3.016E+01   3.418E+05
 11   2.377E+05   4.445E+04   3.401E+01   3.418E+05   8.962E+04   3.121E+05   3.400E+01   3.418E+05
 12   2.377E+05   4.445E+04   3.832E+01   3.418E+05   8.962E+04   3.121E+05   3.831E+01   3.418E+05
 13   2.377E+05   4.445E+04   4.303E+01   3.418E+05   8.963E+04   3.121E+05   4.302E+01   3.418E+05
 14   2.377E+05   4.445E+04   4.824E+01   3.418E+05   8.963E+04   3.121E+05   4.822E+01   3.418E+05
 15   2.377E+05   4.445E+04   5.391E+01   3.417E+05   8.963E+04   3.121E+05   5.391E+01   3.417E+05
 16   2.377E+05   4.445E+04   6.001E+01   3.417E+05   8.963E+04   3.121E+05   6.000E+01   3.417E+05
 17   2.377E+05   4.445E+04   6.635E+01   3.417E+05   8.963E+04   3.121E+05   6.635E+01   3.417E+05
 18   2.377E+05   4.445E+04   7.274E+01   3.417E+05   8.963E+04   3.121E+05   7.275E+01   3.417E+05
 19   2.377E+05   4.445E+04   7.897E+01   3.417E+05   8.963E+04   3.121E+05   7.896E+01   3.417E+05
 20   2.377E+05   4.445E+04   8.479E+01   3.417E+05   8.964E+04   3.121E+05   8.478E+01   3.417E+05
 21   2.377E+05   4.445E+04   9.010E+01   3.417E+05   8.964E+04   3.121E+05   9.010E+01   3.417E+05
 22   2.377E+05   4.445E+04   9.495E+01   3.417E+05   8.964E+04   3.121E+05   9.495E+01   3.417E+05
 23   2.377E+05   4.445E+04   9.951E+01   3.417E+05   8.964E+04   3.121E+05   9.951E+01   3.417E+05
 24   2.377E+05   4.445E+04   1.041E+02   3.417E+05   8.964E+04   3.121E+05   1.041E+02   3.417E+05
 25   2.377E+05   4.445E+04   1.090E+02   3.417E+05   8.964E+04   3.121E+05   1.090E+02   3.417E+05
 26   2.377E+05   4.445E+04   1.147E+02   3.417E+05   8.964E+04   3.121E+05   1.146E+02   3.417E+05
 27   2.377E+05   4.445E+04   1.213E+02   3.417E+05   8.964E+04   3.121E+05   1.213E+02   3.417E+05
 28   2.377E+05   4.445E+04   1.293E+02   3.417E+05   8.964E+04   3.121E+05   1.293E+02   3.417E+05
 29   2.377E+05   4.445E+04   1.389E+02   3.417E+05   8.964E+04   3.121E+05   1.389E+02   3.417E+05
 30   2.377E+05   4.445E+04   1.505E+02   3.417E+05   8.964E+04   3.121E+05   1.505E+02   3.417E+05
 31   2.377E+05   4.444E+04   1.646E+02   3.417E+05   8.964E+04   3.121E+05   1.646E+02   3.417E+05
 32   2.377E+05   4.444E+04   1.817E+02   3.417E+05   8.964E+04   3.121E+05   1.817E+02   3.417E+05
 33   2.377E+05   4.444E+04   2.021E+02   3.417E+05   8.964E+04   3.121E+05   2.021E+02   3.417E+05
 34   2.377E+05   4.444E+04   2.263E+02   3.417E+05   8.964E+04   3.121E+05   2.263E+02   3.417E+05
 35   2.377E+05   4.444E+04   2.548E+02   3.417E+05   8.964E+04   3.121E+05   2.548E+02   3.417E+05
 36   2.377E+05   4.443E+04   2.878E+02   3.416E+05   8.964E+04   3.121E+05   2.878E+02   3.417E+05
 37   2.377E+05   4.443E+04   3.255E+02   3.416E+05   8.964E+04   3.121E+05   3.255E+02   3.416E+05
 38   2.377E+05   4.442E+04   3.678E+02   3.416E+05   8.964E+04   3.121E+05   3.678E+02   3.416E+05
 39   2.377E+05   4.442E+04   4.148E+02   3.416E+05   8.964E+04   3.121E+05   4.148E+02   3.416E+05
 40   2.377E+05   4.441E+04   4.668E+02   3.415E+05   8.964E+04   3.121E+05   4.668E+02   3.416E+05
 41   2.377E+05   4.441E+04   5.249E+02   3.415E+05   8.964E+04   3.121E+05   5.249E+02   3.415E+05
 42   2.377E+05   4.440E+04   5.901E+02   3.415E+05   8.964E+04   3.120E+05   5.901E+02   3.415E+05
 43   2.377E+05   4.439E+04   6.639E+02   3.414E+05   8.964E+04   3.120E+05   6.639E+02   3.415E+05
 44   2.377E+05   4.438E+04   7.472E+02   3.414E+05   8.964E+04   3.120E+05   7.472E+02   3.414E+05
 45   2.377E+05   4.436E+04   8.415E+02   3.413E+05   8.964E+04   3.120E+05   8.415E+02   3.414E+05
 46   2.377E+05   4.435E+04   9.489E+02   3.412E+05   8.964E+04   3.120E+05   9.489E+02   3.413E+05
 47   2.377E+05   4.433E+04   1.073E+03   3.412E+05   8.964E+04   3.120E+05   1.073E+03   3.412E+05
 48   2.377E+05   4.431E+04   1.216E+03   3.411E+05   8.964E+04   3.120E+05   1.216E+03   3.412E+05
 49   2.377E+05   4.429E+04   1.383E+03   3.410E+05   8.964E+04   3.120E+05   1.383E+03   3.411E+05
 50   2.377E+05   4.426E+04   1.573E+03   3.408E+05   8.964E+04   3.120E+05   1.573E+03   3.410E+05
 51   2.377E+05   4.423E+04   1.785E+03   3.407E+05   8.964E+04   3.120E+05   1.785E+03   3.409E+05
 52   2.377E+05   4.419E+04   2.020E+03   3.406E+05   8.964E+04   3.120E+05   2.020E+03   3.408E+05
 53   2.377E+05   4.415E+04   2.276E+03   3.405E+05   8.964E+04   3.120E+05   2.276E+03   3.406E+05
 54   2.377E+05   4.411E+04   2.553E+03   3.403E+05   8.964E+04   3.119E+05   2.553E+03   3.405E+05
 55   2.377E+05   4.405E+04   2.850E+03   3.402E+05   8.964E+04   3.119E+05   2.850E+03   3.404E+05
 56   2.377E+05   4.399E+04   3.169E+03   3.400E+05   8.964E+04   3.119E+05   3.169E+03   3.403E+05
 57   2.377E+05   4.393E+04   3.513E+03   3.398E+05   8.965E+04   3.119E+05   3.513E+03   3.402E+05
 58   2.377E+05   4.385E+04   3.889E+03   3.396E+05   8.965E+04   3.119E+05   3.889E+03   3.400E+05
 59   2.377E+05   4.377E+04   4.298E+03   3.394E+05   8.965E+04   3.118E+05   4.298E+03   3.399E+05
 60   2.377E+05   4.367E+04   4.745E+03   3.392E+05   8.965E+04   3.118E+05   4.745E+03   3.397E+05
 61   2.377E+05   4.357E+04   5.229E+03   3.389E+05   8.965E+04   3.118E+05   5.229E+03   3.395E+05
 62   2.377E+05   4.345E+04   5.750E+03   3.387E+05   8.965E+04   3.117E+05   5.750E+03   3.393E+05
 63   2.378E+05   4.332E+04   6.302E+03   3.384E+05   8.966E+04   3.117E+05   6.302E+03   3.392E+05
 64   2.378E+05   4.317E+04   6.879E+03   3.382E+05   8.966E+04   3.116E+05   6.879E+03   3.390E+05
 65   2.378E+05   4.301E+04   7.472E+03   3.379E+05   8.967E+04   3.116E+05   7.472E+03   3.388E+05
 66   2.378E+05   4.283E+04   8.072E+03   3.376E+05   8.967E+04   3.115E+05   8.072E+03   3.387E+05
 67   2.379E+05   4.263E+04   8.669E+03   3.373E+05   8.967E+04   3.115E+05   8.669E+03   3.385E+05
 68   2.379E+05   4.241E+04   9.271E+03   3.370E+05   8.968E+04   3.114E+05   9.271E+03   3.383E+05
 69   2.380E+05   4.217E+04   9.888E+03   3.366E+05   8.968E+04   3.114E+05   9.888E+03   3.381E+05
 70   2.380E+05   4.191E+04   1.053E+04   3.362E+05   8.968E+04   3.113E+05   1.053E+04   3.379E+05
 71   2.381E+05   4.162E+04   1.120E+04   3.358E+05   8.969E+04   3.112E+05   1.120E+04   3.377E+05
 72   2.382E+05   4.131E+04   1.190E+04   3.354E+05   8.969E+04   3.111E+05   1.190E+04   3.375E+05
 73   2.383E+05   4.097E+04   1.264E+04   3.349E+05   8.969E+04   3.111E+05   1.264E+04   3.373E+05
 74   2.384E+05   4.060E+04   1.339E+04   3.344E+05   8.969E+04   3.110E+05   1.339E+04   3.370E+05
 75   2.385E+05   4.020E+04   1.417E+04   3.338E+05   8.970E+04   3.109E+05   1.417E+04   3.368E+05
 76   2.387E+05   3.976E+04   1.498E+04   3.332E+05   8.970E+04   3.108E+05   1.498E+04   3.365E+05
 77   2.389E+05   3.930E+04   1.581E+04   3.326E+05   8.971E+04   3.107E+05   1.581E+04   3.362E+05
 78   2.392E+05   3.880E+04   1.667E+04   3.319E+05   8.972E+04   3.106E+05   1.667E+04   3.359E+05
 79   2.395E+05   3.826E+04   1.757E+04   3.312E+05   8.975E+04   3.105E+05   1.757E+04   3.356E+05
 80   2.400E+05   3.769E+04   1.852E+04   3.304E+05   8.979E+04   3.104E+05   1.852E+04   3.352E+05
 81   2.405E+05   3.707E+04   1.954E+04   3.296E+05   8.989E+04   3.104E+05   1.919E+04   3.351E+05
 82   2.413E+05   3.641E+04   2.064E+04   3.287E+05   9.000E+04   3.103E+05   2.010E+04   3.350E+05
 83   2.423E+05   3.572E+04   2.180E+04   3.278E+05   9.409E+04   2.991E+05   9.251E+04   3.142E+05
 84   2.441E+05   3.497E+04   2.375E+04   3.268E+05   1.021E+05   2.956E+05   9.986E+04   3.088E+05
 85   2.465E+05   3.418E+04   2.708E+04   3.257E+05   1.130E+05   2.875E+05   1.107E+05   3.001E+05
 86   2.493E+05   3.335E+04   3.231E+04   3.245E+05   1.247E+05   2.769E+05   1.227E+05   2.889E+05
 87   2.527E+05   3.247E+04   3.977E+04   3.229E+05   1.373E+05   2.646E+05   1.355E+05   2.758E+05
 88   2.567E+05   3.154E+04   4.944E+04   3.209E+05   1.508E+05   2.505E+05   1.493E+05   2.609E+05
 89   2.614E+05   3.056E+04   6.099E+04   3.185E+05   1.652E+05   2.346E+05   1.638E+05   2.444E+05
 90   2.668E+05   2.954E+04   7.418E+04   3.156E+05   1.804E+05   2.168E+05   1.791E+05   2.259E+05
 91   2.729E+05   2.846E+04   8.867E+04   3.121E+05   1.962E+05   1.972E+05   1.951E+05   2.057E+05
 92   2.797E+05   2.734E+04   1.044E+05   3.081E+05   2.125E+05   1.762E+05   2.115E+05   1.840E+05
 93   2.872E+05   2.617E+04   1.212E+05   3.036E+05   2.291E+05   1.533E+05   2.282E+05   1.608E+05
 94   2.953E+05   2.496E+04   1.391E+05   2.988E+05   2.458E+05   1.285E+05   2.451E+05   1.358E+05
 95   3.037E+05   2.371E+04   1.575E+05   2.937E+05   2.625E+05   1.021E+05   2.618E+05   1.093E+05
 96   3.126E+05   2.241E+04   1.759E+05   2.884E+05   2.790E+05   7.479E+04   2.783E+05   8.167E+04
 97   3.219E+05   2.109E+04   1.940E+05   2.829E+05   2.959E+05   4.691E+04   2.952E+05   5.367E+04
 98   3.316E+05   1.974E+04   2.120E+05   2.774E+05   3.131E+05   2.275E+04   3.122E+05   2.934E+04
 99   3.412E+05   1.837E+04   2.299E+05   2.719E+05   3.307E+05   6.041E+03   3.288E+05   1.258E+04
100   3.500E+05   1.700E+04   2.480E+05   2.665E+05   3.500E+05   4.384E+02   3.447E+05   6.969E+03
101   3.542E+05   1.567E+04   2.626E+05   2.612E+05   3.542E+05   4.068E+02   3.493E+05   6.780E+03
 NST=    19

  J  FUPIR_clear  FUPSOLTOT_clear  FDNIR_clear  FDNSOLTOT_clear  FUPIR_cloudy  FUPSOLTOT_cloudy  FDNIR_cloudy  FDNSOLTOT_cloudy
  1   2.376E+05   4.445E+04   0.000E+00   3.418E+05   9.236E+04   3.114E+05   0.000E+00   3.418E+05
  2   2.376E+05   4.445E+04   1.776E-01   3.418E+05   9.236E+04   3.114E+05   1.356E+00   3.418E+05
  3   2.376E+05   4.445E+04   6.457E-01   3.418E+05   9.236E+04   3.114E+05   8.494E-01   3.418E+05
  4   2.376E+05   4.445E+04   3.420E+00   3.418E+05   9.236E+04   3.114E+05   4.142E+00   3.418E+05
  5   2.376E+05   4.445E+04   3.990E+00   3.418E+05   9.236E+04   3.114E+05   4.068E+00   3.418E+05
  6   2.376E+05   4.445E+04   6.069E+00   3.418E+05   9.236E+04   3.114E+05   5.484E+00   3.418E+05
  7   2.376E+05   4.445E+04   8.384E+00   3.418E+05   9.236E+04   3.114E+05   8.237E+00   3.418E+05
  8   2.376E+05   4.445E+04   1.126E+01   3.418E+05   9.236E+04   3.114E+05   1.115E+01   3.418E+05
  9   2.376E+05   4.445E+04   1.464E+01   3.418E+05   9.236E+04   3.114E+05   1.465E+01   3.418E+05
 10   2.376E+05   4.445E+04   1.837E+01   3.418E+05   9.236E+04   3.114E+05   1.836E+01   3.418E+05
 11   2.376E+05   4.445E+04   2.230E+01   3.418E+05   9.236E+04   3.114E+05   2.229E+01   3.418E+05
 12   2.376E+05   4.445E+04   2.654E+01   3.418E+05   9.236E+04   3.114E+05   2.653E+01   3.418E+05
 13   2.376E+05   4.445E+04   3.124E+01   3.418E+05   9.236E+04   3.114E+05   3.124E+01   3.418E+05
 14   2.376E+05   4.445E+04   3.640E+01   3.418E+05   9.236E+04   3.114E+05   3.639E+01   3.418E+05
 15   2.376E+05   4.445E+04   4.202E+01   3.417E+05   9.236E+04   3.114E+05   4.200E+01   3.417E+05
 16   2.376E+05   4.445E+04   4.806E+01   3.417E+05   9.236E+04   3.114E+05   4.805E+01   3.417E+05
 17   2.376E+05   4.445E+04   5.439E+01   3.417E+05   9.237E+04   3.114E+05   5.439E+01   3.417E+05
 18   2.376E+05   4.445E+04   6.082E+01   3.417E+05   9.237E+04   3.114E+05   6.082E+01   3.417E+05
 19   2.376E+05   4.445E+04   6.710E+01   3.417E+05   9.237E+04   3.114E+05   6.709E+01   3.417E+05
 20   2.376E+05   4.445E+04   7.299E+01   3.417E+05   9.237E+04   3.114E+05   7.299E+01   3.417E+05
 21   2.376E+05   4.445E+04   7.841E+01   3.417E+05   9.237E+04   3.114E+05   7.840E+01   3.417E+05
 22   2.376E+05   4.445E+04   8.335E+01   3.417E+05   9.237E+04   3.114E+05   8.334E+01   3.417E+05
 23   2.376E+05   4.445E+04   8.799E+01   3.417E+05   9.237E+04   3.114E+05   8.798E+01   3.417E+05
 24   2.376E+05   4.445E+04   9.262E+01   3.417E+05   9.237E+04   3.114E+05   9.261E+01   3.417E+05
 25   2.376E+05   4.445E+04   9.758E+01   3.417E+05   9.237E+04   3.114E+05   9.757E+01   3.417E+05
 26   2.376E+05   4.445E+04   1.032E+02   3.417E+05   9.237E+04   3.114E+05   1.032E+02   3.417E+05
 27   2.376E+05   4.445E+04   1.099E+02   3.417E+05   9.237E+04   3.114E+05   1.098E+02   3.417E+05
 28   2.376E+05   4.445E+04   1.178E+02   3.417E+05   9.237E+04   3.114E+05   1.178E+02   3.417E+05
 29   2.376E+05   4.445E+04   1.274E+02   3.417E+05   9.237E+04   3.114E+05   1.274E+02   3.417E+05
 30   2.376E+05   4.445E+04   1.391E+02   3.417E+05   9.237E+04   3.114E+05   1.391E+02   3.417E+05
 31   2.376E+05   4.445E+04   1.531E+02   3.417E+05   9.237E+04   3.114E+05   1.531E+02   3.417E+05
 32   2.376E+05   4.444E+04   1.701E+02   3.417E+05   9.237E+04   3.114E+05   1.701E+02   3.417E+05
 33   2.376E+05   4.444E+04   1.905E+02   3.417E+05   9.237E+04   3.114E+05   1.905E+02   3.417E+05
 34   2.376E+05   4.444E+04   2.147E+02   3.417E+05   9.237E+04   3.114E+05   2.147E+02   3.417E+05
 35   2.376E+05   4.444E+04   2.431E+02   3.417E+05   9.237E+04   3.114E+05   2.431E+02   3.417E+05
 36   2.376E+05   4.443E+04   2.762E+02   3.416E+05   9.237E+04   3.114E+05   2.761E+02   3.417E+05
 37   2.376E+05   4.443E+04   3.138E+02   3.416E+05   9.237E+04   3.114E+05   3.138E+02   3.416E+05
 38   2.376E+05   4.443E+04   3.561E+02   3.416E+05   9.237E+04   3.114E+05   3.561E+02   3.416E+05
 39   2.376E+05   4.442E+04   4.030E+02   3.416E+05   9.237E+04   3.114E+05   4.030E+02   3.416E+05
 40   2.376E+05   4.441E+04   4.550E+02   3.415E+05   9.238E+04   3.114E+05   4.550E+02   3.416E+05
 41   2.376E+05   4.441E+04   5.130E+02   3.415E+05   9.238E+04   3.114E+05   5.130E+02   3.415E+05
 42   2.376E+05   4.440E+04   5.782E+02   3.415E+05   9.238E+04   3.114E+05   5.782E+02   3.415E+05
 43   2.376E+05   4.439E+04   6.519E+02   3.414E+05   9.238E+04   3.114E+05   6.519E+02   3.415E+05
 44   2.376E+05   4.438E+04   7.352E+02   3.414E+05   9.238E+04   3.114E+05   7.352E+02   3.414E+05
 45   2.376E+05   4.436E+04   8.294E+02   3.413E+05   9.238E+04   3.114E+05   8.294E+02   3.414E+05
 46   2.376E+05   4.435E+04   9.367E+02   3.412E+05   9.238E+04   3.114E+05   9.367E+02   3.413E+05
 47   2.376E+05   4.433E+04   1.060E+03   3.412E+05   9.238E+04   3.114E+05   1.060E+03   3.412E+05
 48   2.376E+05   4.431E+04   1.204E+03   3.411E+05   9.238E+04   3.114E+05   1.204E+03   3.412E+05
 49   2.376E+05   4.429E+04   1.371E+03   3.410E+05   9.238E+04   3.114E+05   1.371E+03   3.411E+05
 50   2.376E+05   4.426E+04   1.560E+03   3.408E+05   9.238E+04   3.113E+05   1.560E+03   3.410E+05
 51   2.376E+05   4.423E+04   1.772E+03   3.407E+05   9.238E+04   3.113E+05   1.772E+03   3.409E+05
 52   2.376E+05   4.419E+04   2.007E+03   3.406E+05   9.238E+04   3.113E+05   2.007E+03   3.408E+05
 53   2.376E+05   4.415E+04   2.263E+03   3.405E+05   9.238E+04   3.113E+05   2.263E+03   3.406E+05
 54   2.376E+05   4.411E+04   2.539E+03   3.403E+05   9.238E+04   3.113E+05   2.539E+03   3.405E+05
